x,y,u,v,p
0.020202020202020204,0.010101010101010102,3.9028150147713605e-05,-2.213739921715967e-05,-0.013291944217774968
0.030303030303030304,0.010101010101010102,5.9504415256603095e-05,-1.762123353659083e-05,-0.013342233742871737
0.04040404040404041,0.010101010101010102,6.91236631149869e-05,-6.680938816669571e-06,-0.01342257245073192
0.05050505050505051,0.010101010101010102,6.299288723227086e-05,8.057346812327162e-06,-0.013528823287502998
0.06060606060606061,0.010101010101010102,3.819312185866982e-05,2.4748761734126135e-05,-0.013655257126587115
0.07070707070707072,0.010101010101010102,-6.611023019428584e-06,4.2161217322535495e-05,-0.013796372711593683
0.08080808080808081,0.010101010101010102,-7.172714456661817e-05,5.949736512591937e-05,-0.013947096526784303
0.09090909090909091,0.010101010101010102,-0.00015677399824839727,7.625105215598764e-05,-0.01410295221988956
0.10101010101010102,0.010101010101010102,-0.00026092243776120236,9.2109228941433e-05,-0.014260078160791775
0.11111111111111112,0.010101010101010102,-0.0003830598345634057,0.00010688678766775888,-0.01441519500649092
0.12121212121212122,0.010101010101010102,-0.0005219036353478651,0.00012048397414987716,-0.014565550240191039
0.13131313131313133,0.010101010101010102,-0.000676080023918028,0.00013285829276942835,-0.014708855969996536
0.14141414141414144,0.010101010101010102,-0.000844178440715555,0.00014400567662088023,-0.014843227529918892
0.15151515151515152,0.010101010101010102,-0.0010247891513863335,0.0001539475921859523,-0.014967126119098768
0.16161616161616163,0.010101010101010102,-0.0012165286970829523,0.00016272201197008973,-0.015079306757447359
0.17171717171717174,0.010101010101010102,-0.001418056544699576,0.00017037696665508006,-0.015178771851923156
0.18181818181818182,0.010101010101010102,-0.0016280852587088068,0.0001769658663991029,-0.015264730246386096
0.19191919191919193,0.010101010101010102,-0.0018453858599585832,0.00018254407242563467,-0.01533656144882273
0.20202020202020204,0.010101010101010102,-0.0020687895956061422,0.00018716637942077353,-0.0153937846712772
0.21212121212121213,0.010101010101010102,-0.0022971870426772146,0.00019088518092854915,-0.015436032310408148
0.22222222222222224,0.010101010101010102,-0.002529525256718682,0.0001937491605761675,-0.015463027510190998
0.23232323232323235,0.010101010101010102,-0.0027648035258755355,0.00019580239746557986,-0.015474565468264081
0.24242424242424243,0.010101010101010102,-0.003002068179648031,0.00019708380393087198,-0.015470498167806357
0.25252525252525254,0.010101010101010102,-0.003240406817739203,0.00019762683386933514,-0.015450722235225147
0.26262626262626265,0.010101010101010102,-0.0034789422593672504,0.00019745941352210207,-0.015415169639865426
0.27272727272727276,0.010101010101010102,-0.0037168264616070064,0.00019660405614084614,-0.015363800965482953
0.2828282828282829,0.010101010101010102,-0.003953234612994319,0.00019507812880095407,-0.015296600994868372
0.29292929292929293,0.010101010101010102,-0.004187359573236065,0.00019289424463585694,-0.015213576359100324
0.30303030303030304,0.010101010101010102,-0.004418406799676558,0.00019006075752786848,-0.015114755011950618
0.31313131313131315,0.010101010101010102,-0.004645589874971208,0.0001865823392135859,-0.015000187298156784
0.32323232323232326,0.010101010101010102,-0.004868126727363948,0.00018246062107049214,-0.014869948391973972
0.33333333333333337,0.010101010101010102,-0.00508523661445024,0.00017769488474772728,-0.01472414188965594
0.3434343434343435,0.010101010101010102,-0.005296137922891345,0.00017228278736715997,-0.014562904346537078
0.3535353535353536,0.010101010101010102,-0.0055000468198948506,0.00016622110835936535,-0.014386410556131496
0.36363636363636365,0.010101010101010102,-0.005696176777132267,0.00015950650612649538,-0.014194879375322432
0.37373737373737376,0.010101010101010102,-0.005883738973916299,0.00015213627370878958,-0.013988579906184262
0.38383838383838387,0.010101010101010102,-0.0060619435737309935,0.00014410908345866057,-0.013767837851451683
0.393939393939394,0.010101010101010102,-0.006230001856443814,0.00013542571145026017,-0.013533041867032981
0.4040404040404041,0.010101010101010102,-0.006387129177595172,0.00012608973294839037,-0.013284649741485799
0.4141414141414142,0.010101010101010102,-0.006532548715939902,0.00011610818078197814,-0.013023194238976505
0.42424242424242425,0.010101010101010102,-0.006665495960806098,0.00010549215888877216,-0.012749288449213431
0.43434343434343436,0.010101010101010102,-0.006785223881757716,9.425740367804325e-05,-0.012463630495165273
0.4444444444444445,0.010101010101010102,-0.006891008714438481,8.242478617479448e-05,-0.012167007457387378
0.4545454545454546,0.010101010101010102,-0.006982156288299663,7.002074822748401e-05,-0.011860298382497771
0.4646464646464647,0.010101010101010102,-0.007058008814164212,5.707766636262775e-05,-0.01154447625314069
0.4747474747474748,0.010101010101010102,-0.0071179520422735175,4.36341372237608e-05,-0.011220608807668597
0.48484848484848486,0.010101010101010102,-0.007161422694649262,2.9735178920742574e-05,-0.010889858110125671
0.494949494949495,0.010101010101010102,-0.007187916069358762,1.5432343108947633e-05,-0.01055347878490887
0.5050505050505051,0.010101010101010102,-0.007196993708702723,7.837331944599221e-07,-0.010212814846023592
0.5151515151515152,0.010101010101010102,-0.007188291018578387,-1.414607521236759e-05,-0.009869295068036592
0.5252525252525253,0.010101010101010102,-0.007161524722458031,-2.9286214627127354e-05,-0.009524426864864283
0.5353535353535354,0.010101010101010102,-0.0071165000307261295,-4.455980881495159e-05,-0.00917978866318639
0.5454545454545455,0.010101010101010102,-0.007053117404709996,-5.9884359560477297e-05,-0.008837020779607708
0.5555555555555556,0.010101010101010102,-0.006971378794789451,-7.517223660148407e-05,-0.00849781483430853
0.5656565656565657,0.010101010101010102,-0.006871393233645028,-9.03312687872142e-05,-0.008163901758728056
0.5757575757575758,0.010101010101010102,-0.006753381669146999,-0.00010526543291559332,-0.007837038480245528
0.5858585858585859,0.010101010101010102,-0.0066176809267198535,-0.00011987563502133514,-0.007518993392596566
0.595959595959596,0.010101010101010102,-0.006464746698323688,-0.0001340605771147748,-0.007211530746160817
0.6060606060606061,0.010101010101010102,-0.006295155464517604,-0.00014771770059965406,-0.006916394116878477
0.6161616161616162,0.010101010101010102,-0.006109605267401583,-0.00016074419582610538,-0.006635289135556547
0.6262626262626263,0.010101010101010102,-0.0059089152655063554,-0.00017303806556509318,-0.006369865680224652
0.6363636363636365,0.010101010101010102,-0.0056940240167864175,-0.00018449922863132166,-0.006121699752108014
0.6464646464646465,0.010101010101010102,-0.005465986452574215,-0.00019503064854217922,-0.005892275270211035
0.6565656565656566,0.010101010101010102,-0.005225969523409912,-0.0002045394709935979,-0.005682966029604578
0.6666666666666667,0.010101010101010102,-0.004975246516737446,-0.00021293815316950448,-0.005495018073880608
0.6767676767676768,0.010101010101010102,-0.004715190066153377,-0.0002201455674913932,-0.005329532732173829
0.686868686868687,0.010101010101010102,-0.0044472638917425955,-0.00022608806246347043,-0.005187450565430026
0.696969696969697,0.010101010101010102,-0.004173013330505035,-0.00023070046378340523,-0.005069536454748158
0.7070707070707072,0.010101010101010102,-0.003894054734380532,-0.00023392699996713012,-0.00497636604667705
0.7171717171717172,0.010101010101010102,-0.00361206383026861,-0.00023572213838145447,-0.004908313746129319
0.7272727272727273,0.010101010101010102,-0.003328763151012871,-0.00023605131988712686,-0.004865542417437186
0.7373737373737375,0.010101010101010102,-0.003045908657811816,-0.00023489158327895485,-0.004847994918176642
0.7474747474747475,0.010101010101010102,-0.002765275682094128,-0.0002322320744838599,-0.004855387549415965
0.7575757575757577,0.010101010101010102,-0.002488644317629885,-0.0002280744400951575,-0.004887205460513828
0.7676767676767677,0.010101010101010102,-0.0022177843904849863,-0.00022243311046569843,-0.0049426999975368206
0.7777777777777778,0.010101010101010102,-0.001954440124123607,-0.00021533548442449337,-0.005020887932678819
0.787878787878788,0.010101010101010102,-0.0017003145980030627,-0.00020682203608872755,-0.005120552459200474
0.797979797979798,0.010101010101010102,-0.0014570540684483318,-0.00019694637468024772,-0.005240245783808491
0.8080808080808082,0.010101010101010102,-0.0012262321778649884,-0.0001857753015439636,-0.005378293098284112
0.8181818181818182,0.010101010101010102,-0.001009334018915553,-0.00017338892588335562,-0.0055327976672245646
0.8282828282828284,0.010101010101010102,-0.0008077399391579435,-0.00015988092400895162,-0.005701646733252252
0.8383838383838385,0.010101010101010102,-0.0006227088616475934,-0.00014535905907451957,-0.005882517921251816
0.8484848484848485,0.010101010101010102,-0.00045536074764374566,-0.00012994612405431858,-0.006072885829738972
0.8585858585858587,0.010101010101010102,-0.0003066576233933094,-0.00011378153739637675,-0.006270028548145972
0.8686868686868687,0.010101010101010102,-0.00017738231103554591,-9.702391987038904e-05,-0.006471033964676907
0.8787878787878789,0.010101010101010102,-6.81136106913183e-05,-7.985513017461058e-05,-0.006672805987252968
0.888888888888889,0.010101010101010102,2.0803874092163173e-05,-6.248646192692635e-05,-0.006872071283444464
0.8989898989898991,0.010101010101010102,8.92978518802081e-05,-4.516804031397417e-05,-0.007065388065223615
0.9090909090909092,0.010101010101010102,0.0001376181142216777,-2.8202941548031485e-05,-0.007249159985141655
0.9191919191919192,0.010101010101010102,0.00016640306268936607,-1.1968190379236587e-05,-0.0074196616192631305
0.9292929292929294,0.010101010101010102,0.00017677069714545272,3.05452413784197e-06,-0.007573085243324318
0.9393939393939394,0.010101010101010102,0.0001704412322330131,1.6235618233996853e-05,-0.007705637639162774
0.9494949494949496,0.010101010101010102,0.0001499133834423653,2.6740890349085933e-05,-0.007813687517474788
0.9595959595959597,0.010101010101010102,0.00011865470300157237,3.3473841865952184e-05,-0.00789419533112339
0.9696969696969697,0.010101010101010102,8.153029096319367e-05,3.5050009028279844e-05,-0.007944760270199882
0.9797979797979799,0.010101010101010102,4.4389946544215795e-05,3.0001405039241892e-05,-0.007966955378683319
0.98989898989899,0.010101010101010102,1.7353379825600782e-05,1.736337643944321e-05,-0.007957118084139892
1.0,0.010101010101010102,0.0,0.0,-0.007957118084139892
0.0,0.020202020202020204,0.0,0.0,-0.013264052645189685
0.010101010101010102,0.020202020202020204,2.2285343223824176e-05,-3.9027765079953436e-05,-0.013264052645189685
0.020202020202020204,0.020202020202020204,4.708181752407241e-05,-4.686220589600054e-05,-0.013278052689266167
0.030303030303030304,0.020202020202020204,6.38975001008821e-05,-3.2420006918892994e-05,-0.013323922387828056
0.04040404040404041,0.020202020202020204,5.976748722151417e-05,-3.1117317345576864e-06,-0.013394755430197214
0.05050505050505051,0.020202020202020204,2.7145402114923965e-05,3.5170047671108804e-05,-0.013487226826306561
0.06060606060606061,0.020202020202020204,-3.872742977925506e-05,7.825170756669673e-05,-0.013596899118142726
0.07070707070707072,0.020202020202020204,-0.00014029709284677037,0.0001232471641845681,-0.013719458907020607
0.08080808080808081,0.020202020202020204,-0.0002783573057741308,0.00016821344228762258,-0.013850806473437189
0.09090909090909091,0.020202020202020204,-0.0004525164888252457,0.0002118645739695239,-0.013987201509437412
0.10101010101010102,0.020202020202020204,-0.0006615562520093903,0.00025336979475284435,-0.014125316596755715
0.11111111111111112,0.020202020202020204,-0.0009036977267343284,0.0002922126088512075,-0.014262246291186331
0.12121212121212122,0.020202020202020204,-0.0011767976971645117,0.00032809414943899825,-0.014395490365409208
0.13131313131313133,0.020202020202020204,-0.001478492178896902,0.00036086648142529367,-0.014522922767539068
0.14141414141414144,0.020202020202020204,-0.001806300712627895,0.0003904860950364875,-0.01464275433707897
0.15151515151515152,0.020202020202020204,-0.002157701390840793,0.0004169809748539311,-0.014753493676517723
0.16161616161616163,0.020202020202020204,-0.0025301839546421866,0.00044042690868567055,-0.014853908820205021
0.17171717171717174,0.020202020202020204,-0.002921286370514213,0.00046093019130920824,-0.014942991119778176
0.18181818181818182,0.020202020202020204,-0.003328618887570885,0.0004786148505899682,-0.015019922087086676
0.19191919191919193,0.020202020202020204,-0.0037498785713409883,0.0004936131484941413,-0.015084043525832648
0.20202020202020204,0.020202020202020204,-0.004182856589926046,0.0005060585127124887,-0.015134831048701652
0.21212121212121213,0.020202020202020204,-0.004625440010091519,0.0005160803161635475,-0.015171870940840607
0.22222222222222224,0.020202020202020204,-0.0050756094833427955,0.0005238000931154007,-0.015194840252903331
0.23232323232323235,0.020202020202020204,-0.005531433922952875,0.0005293288944700701,-0.015203489962922898
0.24242424242424243,0.020202020202020204,-0.0059910630627515275,0.000532765561378932,-0.015197631021745947
0.25252525252525254,0.020202020202020204,-0.006452718626940181,0.0005341957487396034,-0.01517712308371619
0.26262626262626265,0.020202020202020204,-0.00691468471324384,0.0005336915665521919,-0.015141865717808754
0.27272727272727276,0.020202020202020204,-0.00737529788966699,0.0005313117328975085,-0.015091791892043174
0.2828282828282829,0.020202020202020204,-0.00783293742126491,0.0005271021509344695,-0.01502686352394075
0.29292929292929293,0.020202020202020204,-0.008286015972992975,0.0005210968360652126,-0.0149470688914123
0.30303030303030304,0.020202020202020204,-0.008732971074569195,0.0005133191298256212,-0.014852421700967481
0.31313131313131315,0.020202020202020204,-0.00917225758106204,0.0005037831451222222,-0.014742961613494237
0.32323232323232326,0.020202020202020204,-0.009602341316941739,0.0004924953938610982,-0.014618756031574767
0.33333333333333337,0.020202020202020204,-0.010021694050417296,0.0004794565532388305,-0.014479902956548996
0.3434343434343435,0.020202020202020204,-0.01042878990814542,0.0004646633313237994,-0.014326534727903429
0.3535353535353536,0.020202020202020204,-0.01082210330718347,0.0004481103962318784,-0.014158822462300486
0.36363636363636365,0.020202020202020204,-0.011200108450855065,0.0004297923363580197,-0.013976981014295642
0.37373737373737376,0.020202020202020204,-0.011561280407596469,0.0004097056218322732,-0.013781274285825372
0.38383838383838387,0.020202020202020204,-0.01190409776651551,0.0003878505397169607,-0.013572020716537648
0.393939393939394,0.020202020202020204,-0.012227046840037458,0.000364233077472295,-0.013349598792351121
0.4040404040404041,0.020202020202020204,-0.012528627362385983,0.00033886673095889617,-0.01311445241495503
0.4141414141414142,0.020202020202020204,-0.01280735961254176,0.00031177421472775263,-0.012867095980741627
0.42424242424242425,0.020202020202020204,-0.013061792871556982,0.0002829890536409395,-0.012608119023622383
0.43434343434343436,0.020202020202020204,-0.013290515106539752,0.0002525570359859982,-0.01233819028282924
0.4444444444444445,0.020202020202020204,-0.013492163757152608,0.00022053750927451124,-0.012058061063900442
0.4545454545454546,0.020202020202020204,-0.013665437485033408,0.00018700450087765104,-0.011768567769159079
0.4646464646464647,0.020202020202020204,-0.013809108732126903,0.0001520476466407759,-0.011470633482880363
0.4747474747474748,0.020202020202020204,-0.013922036920543715,0.00011577291166859817,-0.01116526850659228
0.48484848484848486,0.020202020202020204,-0.01400318211431869,7.830308867884047e-05,-0.010853569751311427
0.494949494949495,0.020202020202020204,-0.014051618952450584,3.97780607161335e-05,-0.010536718906540924
0.5050505050505051,0.020202020202020204,-0.014066550653039652,3.548166893994988e-07,-0.010215979320234513
0.5151515151515152,0.020202020202020204,-0.014047322880409325,-3.979278983844481e-05,-0.009892691540154317
0.5252525252525253,0.020202020202020204,-0.013993437261042024,-8.04745458482248e-05,-0.009568267484697362
0.5353535353535354,0.020202020202020204,-0.013904564330239585,-0.00012148465260131659,-0.00924418323072377
0.5454545454545455,0.020202020202020204,-0.013780555689905662,-0.00016260276937974695,-0.008921970426626128
0.5555555555555556,0.020202020202020204,-0.013621455159009423,-0.0002035953252507095,-0.008603206361081278
0.5656565656565657,0.020202020202020204,-0.01342750870237624,-0.0002442170930719078,-0.008289502740902305
0.5757575757575758,0.020202020202020204,-0.013199172930680306,-0.000284213015870885,-0.007982493255255085
0.5858585858585859,0.020202020202020204,-0.01293712197505753,-0.0003233202714032411,-0.0076838200273418355
0.595959595959596,0.020202020202020204,-0.012642252553724061,-0.0003612705562436392,-0.007395119078440338
0.6060606060606061,0.020202020202020204,-0.012315687065412133,-0.00039779256626021727,-0.0071180049519133
0.6161616161616162,0.020202020202020204,-0.011958774565267881,-0.00043261464592332915,-0.006854054666322378
0.6262626262626263,0.020202020202020204,-0.011573089502946632,-0.0004654675747026529,-0.0066047911860126814
0.6363636363636365,0.020202020202020204,-0.011160428129734027,-0.0004960874549917718,-0.006371666614290763
0.6464646464646465,0.020202020202020204,-0.010722802511250087,-0.0005242186626821093,-0.006156045327521502
0.6565656565656566,0.020202020202020204,-0.010262432114175641,-0.0005496168188770781,-0.005959187277974239
0.6666666666666667,0.020202020202020204,-0.009781732968879287,-0.000572051739411073,-0.005782231698067866
0.6767676767676768,0.020202020202020204,-0.009283304444105684,-0.0005913103180004552,-0.005626181438788965
0.686868686868687,0.020202020202020204,-0.008769913704189985,-0.0006071992991145109,-0.0054918881696865264
0.696969696969697,0.020202020202020204,-0.008244477952657004,-0.0006195478981843093,-0.005380038657190756
0.7070707070707072,0.020202020202020204,-0.007710044597515164,-0.0006282102296636914,-0.005291142321535959
0.7171717171717172,0.020202020202020204,-0.007169769501928822,-0.0006330675078808357,-0.005225520250789241
0.7272727272727273,0.020202020202020204,-0.00662689350801266,-0.0006340299916710303,-0.005183295823212482
0.7373737373737375,0.020202020202020204,-0.006084717439890403,-0.0006310386516434107,-0.005164387057261019
0.7474747474747475,0.020202020202020204,-0.005546575803421083,-0.0006240665487599734,-0.005168500772156754
0.7575757575757577,0.020202020202020204,-0.005015809402477129,-0.0006131199249756754,-0.005195128602408047
0.7676767676767677,0.020202020202020204,-0.004495737083497051,-0.0005982390213311147,-0.0052435448675553385
0.7777777777777778,0.020202020202020204,-0.003989626799053992,-0.0005794986566636648,-0.005312806255540476
0.787878787878788,0.020202020202020204,-0.00350066614475628,-0.0005570086217744185,-0.005401753235746952
0.797979797979798,0.020202020202020204,-0.003031932468653826,-0.0005309139706850488,-0.005509013078486935
0.8080808080808082,0.020202020202020204,-0.0025863625742613746,-0.0005013953243249382,-0.005633004324023682
0.8181818181818182,0.020202020202020204,-0.00216672193178749,-0.00046866934536739853,-0.005771942520384931
0.8282828282828284,0.020202020202020204,-0.001775573169759752,-0.0004329896000834296,-0.005923847040463827
0.8383838383838385,0.020202020202020204,-0.0014152434309383942,-0.00039464810023425475,-0.006086548803725927
0.8484848484848485,0.020202020202020204,-0.0010877899286811771,-0.0003539779244525754,-0.006257698778264388
0.8585858585858587,0.020202020202020204,-0.0007949627147611881,-0.00031135746808476296,-0.00643477724436233
0.8686868686868687,0.020202020202020204,-0.000538163243652574,-0.00026721708313853885,-0.006615103990051172
0.8787878787878789,0.020202020202020204,-0.0003183967637083499,-0.00022204917394234454,-0.0067958499302002776
0.888888888888889,0.020202020202020204,-0.00013621584989140557,-0.00017642324580051602,-0.006974051155965021
0.8989898989898991,0.020202020202020204,8.348494455070463e-06,-0.00013100800189742347,-0.007146627272681069
0.9090909090909092,0.020202020202020204,0.0001158728394952189,-8.660336658242545e-05,-0.007310407051183786
0.9191919191919192,0.020202020202020204,0.00018765006530140603,-4.418619562537332e-05,-0.007462166883910299
0.9292929292929294,0.020202020202020204,0.0002258281426618619,-4.974084426260579e-06,-0.007598687796992638
0.9393939393939394,0.020202020202020204,0.00023358248665837134,2.948926232202398e-05,-0.007716852029134324
0.9494949494949496,0.020202020202020204,0.0002153399608769677,5.7228398723636615e-05,-0.007813750167786418
0.9595959595959597,0.020202020202020204,0.0001769859358982331,7.573323289393356e-05,-0.007887021065421298
0.9696969696969697,0.020202020202020204,0.00012633433908523916,8.191647233755362e-05,-0.007934489304917589
0.9797979797979799,0.020202020202020204,7.243720419858198e-05,7.240605157836626e-05,-0.007957429543576585
0.98989898989899,0.020202020202020204,2.9992741295713978e-05,4.437010459684522e-05,-0.00794738259753466
1.0,0.020202020202020204,0.0,0.0,-0.00794738259753466
0.0,0.030303030303030304,0.0,0.0,-0.013213612250879638
0.010101010101010102,0.030303030303030304,1.7902659339516963e-05,-5.968068564296093e-05,-0.013213612250879638
0.020202020202020204,0.030303030303030304,3.288457912016735e-05,-6.375640517568958e-05,-0.013232324093063814
0.030303030303030304,0.030303030303030304,3.0303917805692846e-05,-2.987138499683344e-05,-0.013278444762833934
0.04040404040404041,0.030303030303030304,-3.5644859425872983e-06,2.978738195397772e-05,-0.013346728721030363
0.05050505050505051,0.030303030303030304,-7.753657699003199e-05,0.00010549644619687656,-0.01343375822306507
0.06060606060606061,0.030303030303030304,-0.000197235473483318,0.00019018600648876372,-0.01353578190859058
0.07070707070707072,0.030303030303030304,-0.0003657265965466144,0.00027875797745361455,-0.013649085605619612
0.08080808080808081,0.030303030303030304,-0.000584110178802677,0.0003676273156674031,-0.01377014547134833
0.09090909090909091,0.030303030303030304,-0.0008520139573023721,0.0004543157303444816,-0.013895701630056437
0.10101010101010102,0.030303030303030304,-0.0011679839896027644,0.0005371499273560287,-0.014022814658565147
0.11111111111111112,0.030303030303030304,-0.0015297955805127963,0.0006150374717078968,-0.014148880692469872
0.12121212121212122,0.030303030303030304,-0.0019346941110850264,0.0006873042148011202,-0.014271627930487425
0.13131313131313133,0.030303030303030304,-0.0023795798876254408,0.0007535763280365555,-0.014389098845463919
0.14141414141414144,0.030303030303030304,-0.0028611480670703475,0.0008136944255850529,-0.01449962505933963
0.15151515151515152,0.030303030303030304,-0.003375993221392712,0.0008676505195333469,-0.01460179853989341
0.16161616161616163,0.030303030303030304,-0.003920686134083201,0.0009155412943349697,-0.014694441778568273
0.17171717171717174,0.030303030303030304,-0.004491828857998927,0.0009575331540989192,-0.014776578556977065
0.18181818181818182,0.030303030303030304,-0.005086092763626356,0.0009938358866976985,-0.014847406301572566
0.19191919191919193,0.030303030303030304,-0.00570024329667835,0.0010246827442314326,-0.014906270603842586
0.20202020202020204,0.030303030303030304,-0.0063311543843992315,0.0010503153919498914,-0.014952642215556188
0.21212121212121213,0.030303030303030304,-0.006975814834555361,0.001070972622128092,-0.014986096653794117
0.22222222222222224,0.030303030303030304,-0.007631328615375147,0.0010868820329695203,-0.01500629643798699
